"","campaign_id","month(act_date)","year(act_date)","Number of donations","avg(amount)","sum(amount)"
"3495","SF18",9,2021,23,34.463913,792.67
"3496","LAL18",9,2021,70,21.642857,1515
"3497","SO18",9,2021,35,12.085714,423
"3498","SJ19",9,2021,13,15,195
"3499","LAL19",9,2021,79,22.653418,1789.62
"3500","SV20",9,2021,61,17.631148,1075.5
"3501","SF20",9,2021,23,34.826087,801
"3502","SJ20",9,2021,41,16.512195,677
"3503","SO20",9,2021,99,35.555556,3520
"3504","LAL20",9,2021,177,63.225989,11191
"3505","SF21",9,2021,444,59.695946,26505
"3506","SV21",9,2021,174,89.787356,15623
"3507","SJ21",9,2021,449,82.672606,37120
"3508","BDON",8,2021,93,284.486882,26457.28
"3509","SA21",9,2021,2856,76.952714,219776.95
"3510","SJ13",9,2021,19,16.052632,305
"3511","SF13",9,2021,12,27.666667,332
"3512","SA17",9,2021,31,19.677419,610
"3513","SJ18",9,2021,34,13.147059,447
"3514","LAL",9,2021,13,18.846154,245
"3515","INT",9,2021,571,98.271454,56113
"3516","DOPRL",10,2021,799,21.189875,16930.71
"3517","LAL",10,2021,14,19.642857,275
"3518","SF13",10,2021,33,34.454545,1137
"3519","SJ13",10,2021,19,15,285
"3520","SC13",10,2021,106,21.433962,2272
"3521","SO13",10,2021,67,18.238806,1222
"3522","LAL131",10,2021,39,18.076923,705
"3523","SA14",10,2021,28,15.428571,432
"3524","SF14",10,2021,30,27.5,825
"3525","SV14",10,2021,26,17.307692,450
"3526","LAL141",10,2021,52,19.442308,1011
"3527","SO14",10,2021,49,17.816327,873
"3528","SJ15",10,2021,22,16.5,363
"3529","DFG",10,2021,151,190.618278,28783.36
"3530","SF15",10,2021,42,31.380952,1318
"3531","SO15",10,2021,39,14.230769,555
"3532","LAL151",10,2021,50,28.66,1433
"3533","SF16",10,2021,44,21.954545,966
"3534","SV16",10,2021,21,13.714286,288
"3535","SO16",10,2021,54,14.555556,786
"3536","SD16",10,2021,29,10.862069,315
"3537","SV17",10,2021,25,17.6,440
"3538","SO17",10,2021,49,15.244898,747
"3539","SA17",10,2021,32,21.71875,695
"3540","DEC17",10,2021,56,18.517857,1037
"3541","SF17",10,2021,28,25.392857,711
"3542","SJ18",10,2021,34,13.147059,447
"3543","SF18",10,2021,37,29.531622,1092.67
"3544","LAL18",10,2021,77,23.506494,1810
"3545","SF19",10,2021,23,29.913043,688
"3546","LAL19",10,2021,88,22.677273,1995.6
"3547","SJ19",10,2021,14,13.214286,185
"3548","SF20",10,2021,16,30.375,486
"3549","SV20",10,2021,58,17.112069,992.5
"3550","SJ20",10,2021,41,16.756098,687
"3551","SO20",10,2021,66,16.666667,1100
"3552","LAL20",10,2021,155,39.6,6138
"3553","SJ21",10,2021,191,61.460733,11739
"3554","SV21",10,2021,74,43.533784,3221.5
"3555","SA21",10,2021,532,74.65188,39714.8
"3556","BDON",9,2021,58,187.941724,10900.62
"3557","SO18",10,2021,31,11.064516,343
"3558","SJ14",10,2021,19,21.578947,410
"3559","INT",10,2021,273,121.67033,33216
"3560","SF21",10,2021,457,53.625821,24507
"3561","SO21",10,2021,2258,116.525018,263113.49
"3562","DOPRL",11,2021,706,20.314504,14342.04
"3563","SF13",11,2021,22,30.545455,672
"3564","LAL",11,2021,18,26.944444,485
"3565","SC13",11,2021,96,20.4375,1962
"3566","SO13",11,2021,69,17.927536,1237
"3567","LAL131",11,2021,50,21.1,1055
"3568","SO14",11,2021,53,17.981132,953
"3569","SA14",11,2021,29,16.965517,492
"3570","LAL141",11,2021,50,20.42,1021
"3571","SJ14",11,2021,18,16.666667,300
"3572","SF15",11,2021,26,24.923077,648
"3573","SO15",11,2021,43,16.162791,695
"3574","LAL151",11,2021,52,29.288462,1523
"3575","SF16",11,2021,35,20.314286,711
"3576","DFG",11,2021,142,536.904225,76240.4
"3577","SV16",11,2021,22,15.818182,348
"3578","LAL16",11,2021,37,26.918919,996
"3579","SD16",11,2021,33,12.727273,420
"3580","SO16",11,2021,58,15.62069,906
"3581","SV17",11,2021,25,19.4,485
"3582","SJ17",11,2021,26,13.461538,350
"3583","SO17",11,2021,59,17.288136,1020
"3584","SA17",11,2021,28,18.928571,530
"3585","DEC17",11,2021,57,24.333333,1387
"3586","SF17",11,2021,23,20.913043,481
"3587","SF18",11,2021,22,32.621364,717.67
"3588","LAL18",11,2021,76,22.894737,1740
"3589","SJ19",11,2021,13,15,195
"3590","LAL19",11,2021,84,20.174048,1694.62
"3591","SJ20",11,2021,45,17.155556,772
"3592","SV20",11,2021,49,16.336735,800.5
"3593","SO20",11,2021,72,16.111111,1160
"3594","LAL20",11,2021,173,35.404624,6125
"3595","SJ21",11,2021,272,74.790441,20343
"3596","SF21",11,2021,310,58.745161,18211
"3597","SV21",11,2021,146,66.784247,9750.5
"3598","SA21",11,2021,408,78.240196,31922
"3599","SO21",11,2021,3666,74.804239,274232.34
"3600","BDON",10,2021,51,197.526863,10073.87
"3601","SJ18",11,2021,34,13.147059,447
"3602","SJ13",11,2021,21,20.238095,425
"3603","SO18",11,2021,36,11.472222,413
"3604","SJ15",11,2021,21,18.47619,388
"3605","SF20",11,2021,10,30.6,306
"3606","INT",11,2021,952,85.113445,81028
"3607","DOPRL",12,2021,643,18.312426,11774.89
"3608","SO12",12,2021,73,19.520548,1425
"3609","SJ13",12,2021,19,16.052632,305
"3610","SF13",12,2021,12,27.666667,332
"3611","SC13",12,2021,91,20.848791,1897.24
"3612","SO13",12,2021,67,19.059701,1277
"3613","LAL141",12,2021,46,17.956522,826
"3614","SJ14",12,2021,18,18.888889,340
"3615","SA14",12,2021,30,18.733333,562
"3616","SO14",12,2021,48,15.166667,728
"3617","SF15",12,2021,36,31.333333,1128
"3618","SO15",12,2021,41,15.487805,635
"3619","LAL151",12,2021,48,27.166667,1304
"3620","SJ15",12,2021,18,13.222222,238
"3621","SV16",12,2021,23,15.565217,358
"3622","SF16",12,2021,43,26.883721,1156
"3623","DFG",12,2021,214,413.633364,88517.54
"3624","SD16",12,2021,31,11.290323,350
"3625","SO16",12,2021,62,23.564516,1461
"3626","SV17",12,2021,23,17.608696,405
"3627","SA17",12,2021,30,19.666667,590
"3628","DEC17",12,2021,56,18.964286,1062
"3629","SO17",12,2021,51,15.980392,815
"3630","SF17",12,2021,41,25.878049,1061
"3631","SJ18",12,2021,33,13.242424,437
"3632","SF18",12,2021,22,34.666818,762.67
"3633","LAL18",12,2021,70,22.214286,1555
"3634","SO18",12,2021,35,12.085714,423
"3635","SJ19",12,2021,13,15,195
"3636","LAL19",12,2021,76,22.592105,1717
"3637","SF20",12,2021,21,33.857143,711
"3638","SV20",12,2021,59,17.381356,1025.5
"3639","SJ20",12,2021,40,16.425,657
"3640","SO20",12,2021,70,16.142857,1130
"3641","LAL20",12,2021,140,22.735714,3183
"3642","SJ21",12,2021,414,81.207729,33620
"3643","SV21",12,2021,281,83.02669,23330.5
"3644","SF21",12,2021,246,73.48374,18077
"3645","SA21",12,2021,551,79.54265,43828
"3646","SO21",12,2021,2535,83.72288,212237.5
"3647","LAL131",12,2021,39,17.820513,695
"3648","LAL",12,2021,13,18.846154,245
"3649","INT",12,2021,1606,136.856787,219792
"3650","LAL21",12,2021,5295,87.90491,465456.5
"3651","DOPRL",1,2022,787,21.065222,16578.33
"3652","SF13",1,2022,34,34.323529,1167
"3653","SJ13",1,2022,19,15,285
"3654","LAL",1,2022,14,19.642857,275
"3655","SC13",1,2022,105,21.92381,2302
"3656","SO13",1,2022,63,18.444444,1162
"3657","SV14",1,2022,26,17.307692,450
"3658","LAL131",1,2022,39,18.076923,705
"3659","SF14",1,2022,29,28.103448,815
"3660","SJ14",1,2022,19,21.578947,410
"3661","SO14",1,2022,49,17.816327,873
"3662","SA14",1,2022,26,15.653846,407
"3663","SF15",1,2022,42,31.380952,1318
"3664","SO15",1,2022,39,14.230769,555
"3665","LAL151",1,2022,51,28.882353,1473
"3666","SF16",1,2022,42,21.928571,921
"3667","DFG",1,2022,114,65.106491,7422.14
"3668","SD16",1,2022,29,10.862069,315
"3669","SA17",1,2022,30,22.166667,665
"3670","SV17",1,2022,24,17.083333,410
"3671","SO17",1,2022,47,14.191489,667
"3672","DEC17",1,2022,55,18.672727,1027
"3673","SF17",1,2022,28,25.392857,711
"3674","SF18",1,2022,37,29.531622,1092.67
"3675","SF19",1,2022,22,29.909091,658
"3676","LAL18",1,2022,74,23.378378,1730
"3677","SO18",1,2022,29,11.137931,323
"3678","SJ19",1,2022,13,13.461538,175
"3679","LAL19",1,2022,84,22.716905,1908.22
"3680","SJ20",1,2022,39,16.589744,647
"3681","SF20",1,2022,16,30.375,486
"3682","SV20",1,2022,57,16.885965,962.5
"3683","SO20",1,2022,63,15.873016,1000
"3684","LAL20",1,2022,138,21.673913,2991
"3685","SV21",1,2022,35,26.985714,944.5
"3686","SJ21",1,2022,50,29.74,1487
"3687","SA21",1,2022,46,26.195652,1205
"3688","SO21",1,2022,88,42.045455,3700
"3689","SV16",1,2022,19,13.578947,258
"3690","SJ18",1,2022,32,13.34375,427
"3691","SO16",1,2022,53,14.45283,766
"3692","LAL141",1,2022,49,19.510204,956
"3693","SJ15",1,2022,22,15.590909,343
"3694","SV16",2,2021,24,17,408
"3695","SJ17",2,2021,26,13.461538,350
"3696","LAL21",1,2022,426,66.629108,28384
"3697","SF21",1,2022,80,38.2625,3061
"3698","DOPRL",2,2022,687,20.253523,13914.17
"3699","SF13",2,2022,22,30.545455,672
"3700","LAL",2,2022,18,26.944444,485
"3701","SJ13",2,2022,21,20.238095,425
"3702","SC13",2,2022,94,20.234043,1902
"3703","LAL131",2,2022,47,21.382979,1005
"3704","SO13",2,2022,65,18.107692,1177
"3705","SA14",2,2022,26,17.576923,457
"3706","SO14",2,2022,53,17.981132,953
"3707","SJ15",2,2022,21,18.47619,388
"3708","SF15",2,2022,26,24.923077,648
"3709","LAL151",2,2022,49,20.877551,1023
"3710","SO15",2,2022,43,16.162791,695
"3711","SF16",2,2022,34,20.470588,696
"3712","DFG",2,2022,144,139.575417,20098.86
"3713","SD16",2,2022,31,12.580645,390
"3714","SO16",2,2022,57,15.631579,891
"3715","SV17",2,2022,25,19.4,485
"3716","SA17",2,2022,26,19.230769,500
"3717","SO17",2,2022,56,17.321429,970
"3718","DEC17",2,2022,56,24.589286,1377
"3719","SF17",2,2022,23,20.913043,481
"3720","SF18",2,2022,21,32.74619,687.67
"3721","SJ18",2,2022,31,13.451613,417
"3722","SO18",2,2022,35,11.514286,403
"3723","LAL18",2,2022,75,23.6,1770
"3724","LAL19",2,2022,76,20.25,1539
"3725","SJ20",2,2022,41,16.878049,692
"3726","SV20",2,2022,47,16.244681,763.5
"3727","SO20",2,2022,69,15.507246,1070
"3728","LAL20",2,2022,142,23.28169,3306
"3729","SF21",2,2022,50,33.4,1670
"3730","SV21",2,2022,56,41.0625,2299.5
"3731","SJ21",2,2022,85,81.058824,6890
"3732","SO21",2,2022,193,71.725389,13843
"3733","SA21",2,2022,76,55.684211,4232
"3734","LAL21",2,2022,894,75.918613,67871.24
"3735","SV16",2,2022,19,15.157895,288
"3736","SJ17",2,2022,26,13.461538,350
"3737","LAL16",2,2022,37,27.189189,1006
"3738","LAL141",2,2022,49,20.632653,1011
"3739","SF20",2,2022,10,30.6,306
"3740","INT",2,2022,245,112.636735,27596
"3741","SF22",2,2022,2190,62.932128,137821.36
"3742","DOPRL",3,2022,628,18.248838,11460.27
"3743","SO12",3,2022,70,18.571429,1300
"3744","SF13",3,2022,12,27.666667,332
"3745","SC13",3,2022,86,21.479535,1847.24
"3746","SJ13",3,2022,19,16.052632,305
"3747","SO13",3,2022,65,19.492308,1267
"3748","LAL141",3,2022,44,17.409091,766
"3749","SA14",3,2022,28,19.178571,537
"3750","SO14",3,2022,48,15.166667,728
"3751","SF15",3,2022,34,30.529412,1038
"3752","SO15",3,2022,39,15.512821,605
"3753","SJ15",3,2022,18,13.222222,238
"3754","LAL151",3,2022,48,19.666667,944
"3755","SF16",3,2022,42,27.285714,1146
"3756","SV16",3,2022,21,14.666667,308
"3757","SD16",3,2022,30,11.333333,340
"3758","SO16",3,2022,61,23.786885,1451
"3759","SV17",3,2022,23,17.608696,405
"3760","SO17",3,2022,48,16.145833,775
"3761","SA17",3,2022,29,20,580
"3762","DEC17",3,2022,55,19.127273,1052
"3763","SF17",3,2022,40,25.775,1031
"3764","SJ18",3,2022,30,13.233333,397
"3765","SF18",3,2022,20,35.1335,702.67
"3766","LAL18",3,2022,67,21.41791,1435
"3767","SO18",3,2022,33,11.909091,393
"3768","LAL19",3,2022,70,22.737429,1591.62
"3769","SJ20",3,2022,36,16.027778,577
"3770","SV20",3,2022,55,17.190909,945.5
"3771","SF20",3,2022,21,33.857143,711
"3772","LAL20",3,2022,132,22.166667,2926
"3773","SV21",3,2022,42,35.178571,1477.5
"3774","SF21",3,2022,51,35.098039,1790
"3775","SO21",3,2022,150,72.877933,10931.69
"3776","SJ21",3,2022,50,36.4,1820
"3777","LAL21",3,2022,322,82.307453,26503
"3778","SF22",3,2022,3557,70.389741,250376.31
"3779","SO20",3,2022,67,15.522388,1040
"3780","LAL",3,2022,13,18.846154,245
"3781","SA21",3,2022,60,73.666667,4420
"3782","INT",3,2022,662,78.083082,51691
"3783","DFG",3,2022,157,263.722293,41404.4
"3784","DOPRL",4,2022,759,20.960145,15908.75
"3785","LAL",4,2022,14,19.642857,275
"3786","SF13",4,2022,33,34.454545,1137
"3787","SJ13",4,2022,19,15,285
"3788","SC13",4,2022,102,21.490196,2192
"3789","SO13",4,2022,62,18.419355,1142
"3790","LAL141",4,2022,49,19.510204,956
"3791","SA14",4,2022,25,15.88,397
"3792","SO14",4,2022,47,16.234043,763
"3793","SV14",4,2022,23,17.391304,400
"3794","SF14",4,2022,29,28.103448,815
"3795","SF15",4,2022,40,31.45,1258
"3796","SO15",4,2022,37,14.189189,525
"3797","LAL151",4,2022,49,20.673469,1013
"3798","SF16",4,2022,40,22.025,881
"3799","SO16",4,2022,51,14.627451,746
"3800","SV16",4,2022,18,12.666667,228
"3801","SD16",4,2022,28,10.535714,295
"3802","SA17",4,2022,29,22.241379,645
"3803","SV17",4,2022,23,16.956522,390
"3804","DEC17",4,2022,53,18.245283,967
"3805","SO17",4,2022,44,14.25,627
"3806","SF17",4,2022,28,25.392857,711
"3807","SJ18",4,2022,30,13.233333,397
"3808","SF18",4,2022,36,28.963056,1042.67
"3809","LAL18",4,2022,73,23.082192,1685
"3810","SF19",4,2022,22,29.909091,658
"3811","SO18",4,2022,29,10.793103,313
"3812","LAL19",4,2022,80,22.72,1817.6
"3813","SF20",4,2022,16,30.375,486
"3814","SJ20",4,2022,37,16.405405,607
"3815","SV20",4,2022,56,17.008929,952.5
"3816","SO20",4,2022,61,15.737705,960
"3817","LAL20",4,2022,134,22.544776,3021
"3818","SV21",4,2022,30,18.65,559.5
"3819","SJ21",4,2022,48,27.666667,1328
"3820","SA21",4,2022,45,25.755556,1159
"3821","SO21",4,2022,76,57.789474,4392
"3822","LAL21",4,2022,173,110.878613,19182
"3823","SF22",4,2022,627,70.802233,44393
"3824","SJ15",4,2022,23,16.217391,373
"3825","SV22",4,2022,2052,73.282271,150375.22
"3826","INT",4,2022,266,126.661654,33692
"3827","DOPRL",5,2022,672,20.243378,13603.55
"3828","SF13",5,2022,22,30.545455,672
"3829","LAL",5,2022,18,26.944444,485
"3830","SJ13",5,2022,20,20.75,415
"3831","SC13",5,2022,92,20.673913,1902
"3832","SO13",5,2022,64,18.078125,1157
"3833","SA14",5,2022,26,17.576923,457
"3834","LAL141",5,2022,47,20.659574,971
"3835","SO14",5,2022,51,18.098039,923
"3836","SF15",5,2022,25,24.72,618
"3837","SJ15",5,2022,21,18.47619,388
"3838","SO15",5,2022,41,16.219512,665
"3839","LAL151",5,2022,48,20.6875,993
"3840","SV16",5,2022,19,15.157895,288
"3841","SF16",5,2022,33,20.787879,686
"3842","SO16",5,2022,55,15.836364,871
"3843","SD16",5,2022,33,12.727273,420
"3844","SJ17",5,2022,26,13.461538,350
"3845","LAL16",5,2022,36,27.388889,986
"3846","SA17",5,2022,25,19.2,480
"3847","SF17",5,2022,23,20.913043,481
"3848","SO17",5,2022,54,17.407407,940
"3849","DEC17",5,2022,56,24.589286,1377
"3850","SF18",5,2022,21,32.74619,687.67
"3851","SJ18",5,2022,30,13.233333,397
"3852","LAL18",5,2022,73,22.739726,1660
"3853","SO18",5,2022,31,11.387097,353
"3854","LAL19",5,2022,72,19.953056,1436.62
"3855","SJ20",5,2022,38,16.368421,622
"3856","SF20",5,2022,10,30.6,306
"3857","SV20",5,2022,47,16.180851,760.5
"3858","SO20",5,2022,68,15.588235,1060
"3859","LAL20",5,2022,136,23.058824,3136
"3860","SF21",5,2022,46,33.695652,1550
"3861","SV21",5,2022,32,20.140625,644.5
"3862","SA21",5,2022,43,35.930233,1545
"3863","SJ21",5,2022,45,42.666667,1920
"3864","SO21",5,2022,77,61.792208,4758
"3865","LAL21",5,2022,133,74.646617,9928
"3866","SF22",5,2022,750,68.48736,51365.52
"3867","SV22",5,2022,1488,77.687298,115598.7
"3868","DFG",4,2022,121,66.188017,8008.75
"3869","DMM01",5,2022,3,100,300
"3870","INT",5,2022,378,103.780423,39229
"3871","DFG",5,2022,104,73.971154,7693
"3872","DSA05",12,2005,43,146.462093,6297.87
"3873","BDON",12,2020,2,35,70
"3874","DSA07",6,2007,27,96.435185,2603.75
"3875","DMA",7,2010,14,1479.153571,20708.15
"3876","2008",6,2007,9,68.343333,615.09
"3877","INT",2,2007,23,65.608696,1509
"3878","DSA07",2,2007,40,207.51475,8300.59
"3879","INT",5,2007,26,67.115385,1745
"3880","INT",6,2005,21,73.047619,1534
"3881","DMA05",4,2005,56,98.803571,5533
"3882","DMA05",3,2005,31,93.921935,2911.58
"3883","2008",12,2005,7,47.147143,330.03
"3884","PAP01",3,2005,3,22.166667,66.5
"3885","DMA04",2,2005,2,52.5,105
"3886","DMA05",5,2005,36,203.775556,7335.92
"3887","INT",8,2005,11,48,528
"3888","PAP01",8,2005,5,35.16,175.8
"3889","PAT05",6,2005,19,211.512632,4018.74
"3890","DMA05",12,2005,13,126.230769,1641
"3891","SR47",9,2005,44,118.772727,5226
"3892","CROIX",10,2005,22,416.293182,9158.45
"3893","CROIX",12,2005,11,4990.28,54893.08
"3894","S59",1,2006,11,109.727273,1207
"3895","2008DO",1,2006,6,51.333333,308
"3896","DSA05",1,2006,1,10,10
"3897","DSA06",2,2006,35,165.568857,5794.91
"3898","DMA06",2,2006,18,33.316111,599.69
"3899","DMA06",3,2006,26,349.153846,9078
"3900","CROIX",10,2006,10,90.7,907
"3901","DSA06",5,2006,69,118.410725,8170.34
"3902","SO05",7,2006,59,401.966102,23716
"3903","INT",9,2006,9,64,576
"3904","DMM01",10,2006,7,80,560
"3905","2008",12,2006,15,73,1095
"3906","CROIX",12,2006,8,6543.375,52347
"3907","2008DO",2,2007,35,69.06,2417.1
"3908","INT",3,2007,11,70.090909,771
"3909","2008DO",4,2007,20,104.402,2088.04
"3910","DMA",8,2010,24,86.875,2085
"3911","CROIX",5,2007,12,589.666667,7076
"3912","TVL",8,2010,5,57,285
"3913","SJ09",5,2010,16,60.625,970
"3914","DSA07",7,2007,61,163.987049,10003.21
"3915","DSA",9,2008,36,96.777778,3484
"3916","DSA",4,2010,33,284.552121,9390.22
"3917","INT",7,2007,32,65.5,2096
"3918","2008DO",8,2007,17,472.269412,8028.58
"3919","PAP01",3,2010,13,25.239231,328.11
"3920","PAT",10,2008,35,103.438286,3620.34
"3921","DSA",3,2010,34,93.851765,3190.96
"3922","SJ09",3,2010,20,252.75,5055
"3923","SO06",9,2007,32,99.90625,3197
"3924","SO06",10,2007,32,47.96875,1535
"3925","DMM01",7,2010,10,128,1280
"3926","HOSP",3,2010,2,45,90
"3927","DMM01",10,2007,15,500.568667,7508.53
"3928","TVL",10,2010,4,39.35,157.4
"3929","DSA07",11,2007,34,168.558824,5731
"3930","DMA07",11,2007,18,274.321111,4937.78
"3931","DFG",12,2010,21,91.714286,1926
"3932","TVL",2,2010,4,147.5,590
"3933","SO09",1,2010,7,139.428571,976
"3934","PAP01",2,2010,11,14.950909,164.46
"3935","DSA",2,2010,40,452.42275,18096.91
"3936","DSA",12,2008,86,150.335349,12928.84
"3937","DSA",2,2008,58,231.358793,13418.81
"3938","TRAMB",2,2008,68,52.308824,3557
"3939","PAP01",3,2008,15,14.946667,224.2
"3940","SO09",9,2010,27,143.333333,3870
"3941","BULMA",6,2012,2,45.5,91
"3942","INT",3,2008,30,81.866667,2456
"3943","DMA",3,2008,38,86.157895,3274
"3944","2008",4,2008,1,100,100
"3945","DSA",4,2008,91,201.338132,18321.77
"3946","DSA",3,2009,57,198.099825,11291.69
"3947","INT",5,2008,22,64.454545,1418
"3948","DMA",5,2008,24,163.337083,3920.09
"3949","TVL",8,2009,11,61.064545,671.71
"3950","PAP01",8,2009,15,19.2,288
"3951","INT",2,2009,47,41.702128,1960
"3952","DMM01",7,2008,4,180,720
"3953","2008DO",6,2008,9,64.444444,580
"3954","DSA",7,2008,65,131.751846,8563.87
"3955","DMA",11,2008,13,202.932308,2638.12
"3956","DMA",2,2009,7,126.428571,885
"3957","INT",8,2008,36,58.055556,2090
"3958","SF10",2,2011,18,34.833333,627
"3959","DFG",11,2009,57,54.880175,3128.17
"3960","DSA",11,2009,43,80.625581,3466.9
"3961","DSA",5,2009,28,149.77,4193.56
"3962","LAL",9,2009,81,184.753457,14965.03
"3963","HOSP",9,2010,17,62.352941,1060
"3964","PAP01",11,2009,12,22.083333,265
"3965","HOSP",10,2009,21,63.333333,1330
"3966","LAL",6,2009,52,90.384615,4700
"3967","DMM01",6,2009,8,110.625,885
"3968","PAP01",12,2010,7,7.428571,52
"3969","DMA",9,2009,20,142.669,2853.38
"3970","TVL",9,2009,9,31.466667,283.2
"3971","PAT",7,2009,4,25.465,101.86
"3972","SO08",8,2009,17,78.823529,1340
"3973","SO10",1,2011,39,49.769231,1941
"3974","DFG",2,2011,4,52.5,210
"3975","SJ12",6,2013,12,44.583333,535
"3976","SJ12",7,2013,12,43.75,525
"3977","SJ12",8,2013,12,19.583333,235
"3978","SJ12",9,2013,10,16.5,165
"3979","SJ12",10,2013,11,44.090909,485
"3980","SJ12",11,2013,10,16,160
"3981","SJ12",12,2013,10,18.5,185
"3982","DMM01",6,2012,5,151,755
"3983","SF12",2,2013,19,101.421053,1927
"3984","SJ10",4,2011,27,48.555556,1311
"3985","DMA",4,2011,13,62.009231,806.12
"3986","DSA",4,2011,44,69.632955,3063.85
"3987","DMA",4,2012,5,54,270
"3988","DSA",5,2011,27,228.060741,6157.64
"3989","SJ10",5,2011,15,72.133333,1082
"3990","INT",6,2011,74,59.716216,4419
"3991","INT",8,2012,99,49.515152,4902
"3992","SJ12",4,2013,35,65.142857,2280
"3993","SJ12",5,2013,13,30.769231,400
"3994","PAP01",9,2011,6,12.333333,74
"3995","TVL",9,2011,6,40,240
"3996","DMA",8,2012,18,212.5,3825
"3997","DMA",5,2012,6,265.833333,1595
"3998","SJ12",3,2014,9,17.222222,155
"3999","PO11",7,2012,4,36.25,145
"4000","DMA",11,2011,3,1838.893333,5516.68
"4001","SJ11",5,2012,13,80.384615,1045
"4002","PO11",1,2012,21,39.285714,825
"4003","PO11",2,2012,8,34,272
"4004","DMM01",10,2012,3,1416.666667,4250
"4005","SJ12",4,2014,9,17.222222,155
"4006","HOSP",11,2012,2,20,40
"4007","SJ12",5,2014,10,16.5,165
"4008","CRUE",5,2014,39,358.372051,13976.51
"4009","SJ12",2,2013,23,37.391304,860
"4010","SJ12",6,2014,9,17.222222,155
"4011","SA12",6,2013,23,31.913043,734
"4012","CRUE",6,2014,43,204.057907,8774.49
"4013","DFG",7,2013,1,100,100
"4014","SJ12",7,2014,9,17.222222,155
"4015","SJ12",8,2014,9,17.222222,155
"4016","SJ12",9,2014,8,18.125,145
"4017","DFG",11,2013,62,162.274194,10061
"4018","DMA",10,2012,7,396.278571,2773.95
"4019","BDON",9,2014,103,252.80165,26038.57
"4020","DFG",12,2013,62,86.854839,5385
"4021","SJ12",1,2014,10,16.5,165
"4022","SJ12",2,2014,11,15.909091,175
"4023","SJ12",10,2014,8,18.125,145
"4024","SV15",11,2017,31,18.387097,570
"4025","SA15",11,2017,24,17.291667,415
"4026","SJ16",11,2017,22,15.454545,340
"4027","SJ12",11,2014,9,17.222222,155
"4028","SJ12",12,2014,8,18.125,145
"4029","SJ12",1,2015,8,18.125,145
"4030","CRUE",12,2014,18,196.843333,3543.18
"4031","SO12",2,2015,151,16.993377,2566
"4032","SJ12",2,2015,9,17.222222,155
"4033","SF14",2,2015,62,35.16129,2180
"4034","URNES",2,2015,2,100,200
"4035","BDON",2,2015,13,281.823077,3663.7
"4036","SJ12",3,2015,8,18.125,145
"4037","DMM01",3,2015,2,1000,2000
"4038","SO12",4,2015,144,17.444444,2512
"4039","SJ12",4,2015,8,18.125,145
"4040","SV13",4,2015,45,22.8,1026
"4041","ESPGR",4,2015,11,324.090909,3565
"4042","HOSP",4,2015,7,30,210
"4043","SV13",5,2015,40,14.15,566
"4044","SJ12",5,2015,9,17.222222,155
